ikkajo idori  ippon dori	一ヶ条 居捕	一本捕	ippon dori	one arm capture	ikkajo idori	section one sitting capture	shomen uchi	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h00m01s#t=1h00m01s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=rB0AFm1u-3I&t=0m26s#t=0m26s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=HTkFIcdb56M&t=0m10s#t=0m10s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=cRTye-wq5yI&t=5m15s#t=5m15s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
nikajo tachi-ai  koshi guruma	二ヶ条 立合	腰車	koshi guruma	lower-back wheel	nikajo tachi-ai	section two both standing	yokomen uchi	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h17m36s#t=1h17m36s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=3c4YUnaNdhE&t=1m41s#t=1m41s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=9UfV07KNpxI&t=5m49s#t=5m49s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=cRTye-wq5yI&t=46m30s#t=46m30s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> <div><A href="https://www.youtube.com/watch?v=O_rBjpCNOp4&t=32m22s#t=32m22s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
nikajo tachi-ai  se kujiki	二ヶ条 立合	背挫	se kujiki	back bend-back	nikajo tachi-ai	section two both standing	emon jime	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h17m48s#t=1h17m48s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=3c4YUnaNdhE&t=1m56s#t=1m56s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=9UfV07KNpxI&t=6m00s#t=6m00s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=cRTye-wq5yI&t=47m08s#t=47m08s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> <div><A href="https://www.youtube.com/watch?v=O_rBjpCNOp4&t=33m22s#t=33m22s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
nikajo ushiro-dori  tsuki taoshi	二ヶ条 後捕	突倒	tsuki taoshi	thrust topple	nikajo ushiro-dori	section two rear capture	tachi-eri dori	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h18m05s#t=1h18m05s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=mupu4RDB5Ps&t=0m15s#t=0m15s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=mupu4RDB5Ps&t=1m35s#t=1m35s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=9UfV07KNpxI&t=6m36s#t=6m36s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=cRTye-wq5yI&t=48m06s#t=48m06s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> <div><A href="https://www.youtube.com/watch?v=O_rBjpCNOp4&t=35m20s#t=35m20s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
nikajo ushiro-dori  sukui nage	二ヶ条 後捕	掬投	sukui nage	scoop throw	nikajo ushiro-dori	section two rear capture	ryohiji dori	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h18m23s#t=1h18m23s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=mupu4RDB5Ps&t=0m27s#t=0m27s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=mupu4RDB5Ps&t=1m50s#t=1m50s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=9UfV07KNpxI&t=7m04s#t=7m04s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=cRTye-wq5yI&t=49m04s#t=49m04s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> <div><A href="https://www.youtube.com/watch?v=O_rBjpCNOp4&t=36m43s#t=36m43s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
nikajo ushiro-dori  gyaku gote	二ヶ条 後捕	逆小手	gyaku gote	reverse forearm	nikajo ushiro-dori	section two rear capture	kataha jime	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h18m37s#t=1h18m37s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=mupu4RDB5Ps&t=0m41s#t=0m41s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=mupu4RDB5Ps&t=2m04s#t=2m04s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=9UfV07KNpxI&t=7m38s#t=7m38s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=cRTye-wq5yI&t=49m45s#t=49m45s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> <div><A href="https://www.youtube.com/watch?v=O_rBjpCNOp4&t=38m02s#t=38m02s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
nikajo ushiro-dori  kubi nage	二ヶ条 後捕	首投	kubi nage	neck throw	nikajo ushiro-dori	section two rear capture	hagai jime (full nelson)	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h20m05s#t=1h20m05s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=mupu4RDB5Ps&t=0m56s#t=0m56s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=mupu4RDB5Ps&t=2m19s#t=2m19s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=9UfV07KNpxI&t=8m13s#t=8m13s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=cRTye-wq5yI&t=50m41s#t=50m41s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> <div><A href="https://www.youtube.com/watch?v=O_rBjpCNOp4&t=39m42s#t=39m42s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
nikajo ushiro-dori  hiji kujiki	二ヶ条 後捕	肘挫	hiji kujiki	elbow bend-back	nikajo ushiro-dori	section two rear capture	ryosode dori	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h20m19s#t=1h20m19s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=mupu4RDB5Ps&t=1m11s#t=1m11s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=mupu4RDB5Ps&t=2m35s#t=2m35s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=9UfV07KNpxI&t=8m42s#t=8m42s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=cRTye-wq5yI&t=51m15s#t=51m15s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> <div><A href="https://www.youtube.com/watch?v=O_rBjpCNOp4&t=40m48s#t=40m48s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo idori  maki dzume	三ヶ条 居捕	巻詰	maki dzume	wind-up jam	sankajo idori	section three sitting capture	shomen uchi	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h20m35s#t=1h20m35s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=QbtIlU8gu1U&t=1m10s#t=1m10s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=huK0s2hOW3I&t=0m51s#t=0m51s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=13m15s#t=13m15s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo idori  karame dzume	三ヶ条 居捕	搦詰	karame dzume	tangle jam	sankajo idori	section three sitting capture	mune dori shomen uchi	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h21m17s#t=1h21m17s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=QbtIlU8gu1U&t=1m44s#t=1m44s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=huK0s2hOW3I&t=1m28s#t=1m28s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=16m45s#t=16m45s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo hanza-handachi  ashi jime	三ヶ条 半座半立	足締	ashi jime	leg clamp	sankajo hanza-handachi	section three half-sitting half-standing	shomen uchi	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h21m34s#t=1h21m34s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=4m11s#t=4m11s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=26m06s#t=26m06s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo tachi-ai  ganseki otoshi	三ヶ条 立合	岩石落	ganseki otoshi	rock drop	sankajo tachi-ai	section three both standing	ryote dori	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h22m00s#t=1h22m00s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=-jaFGzn2lL8&t=1m04s#t=1m04s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=34m22s#t=34m22s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo tachi-ai  shichiri biki	三ヶ条 立合	七里引	shichiri biki	seven-league pull (27.5 km)	sankajo tachi-ai	section three both standing	katate dori	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h22m12s#t=1h22m12s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=-jaFGzn2lL8&t=1m43s#t=1m43s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=37m26s#t=37m26s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo ushiro-dori  ude gaeshi	三ヶ条 後捕	腕返	ude gaeshi	arm flip	sankajo ushiro-dori	section three rear capture	ryote dori	<div><A href="http://www.youtube.com/watch?v=u0az6iuLOCo&t=1h22m43s#t=1h22m43s">Kondō Katsuyuki - Daitō-ryū Aiki-jūjutsu</A></div> <div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=0m31s#t=0m31s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=1m51s#t=1m51s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=43m19s#t=43m19s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo idori  tsuri otoshi	三ヶ条 居捕	釣落	tsuri otoshi	fishing drop	sankajo idori	section three sitting capture	shomen uchi	<div><A href="https://www.youtube.com/watch?v=QbtIlU8gu1U&t=0m25s#t=0m25s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=huK0s2hOW3I&t=m08s#t=m08s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=8m17s#t=8m17s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo idori  temakura	三ヶ条 居捕	手枕	temakura	hand pillow	sankajo idori	section three sitting capture	yokomen uchi	<div><A href="https://www.youtube.com/watch?v=QbtIlU8gu1U&t=0m41s#t=0m41s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=huK0s2hOW3I&t=0m24s#t=0m24s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=10m30s#t=10m30s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo idori  soto gote	三ヶ条 居捕	外小手	soto gote	outside forearm	sankajo idori	section three sitting capture	katate mune dori	<div><A href="https://www.youtube.com/watch?v=QbtIlU8gu1U&t=0m56s#t=0m56s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=huK0s2hOW3I&t=0m40s#t=0m40s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=12m03s#t=12m03s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo idori  kobushi gaeshi	三ヶ条 居捕	拳返	kobushi gaeshi	fist flip	sankajo idori	section three sitting capture	tsuki age (upper cut)	<div><A href="https://www.youtube.com/watch?v=QbtIlU8gu1U&t=1m21s#t=1m21s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=huK0s2hOW3I&t=1m04s#t=1m04s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=14m19s#t=14m19s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo idori  kakae kujiki	三ヶ条 居捕	抱挫	kakae kujiki	hug bend-back	sankajo idori	section three sitting capture	tsuki	<div><A href="https://www.youtube.com/watch?v=QbtIlU8gu1U&t=1m32s#t=1m32s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=huK0s2hOW3I&t=1m13s#t=1m13s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=15m30s#t=15m30s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo idori  kiriha	三ヶ条 居捕	切羽	kiriha	cut wing	sankajo idori	section three sitting capture	kakete	<div><A href="https://www.youtube.com/watch?v=QbtIlU8gu1U&t=2m04s#t=2m04s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=huK0s2hOW3I&t=1m46s#t=1m46s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=18m55s#t=18m55s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo idori  uchi ude gaeshi	三ヶ条 居捕	内腕返	uchi ude gaeshi	inside arm flip	sankajo idori	section three sitting capture	ganmen tsuki (face thrust)	<div><A href="https://www.youtube.com/watch?v=QbtIlU8gu1U&t=2m20s#t=2m20s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=huK0s2hOW3I&t=1m57s#t=1m57s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=19m50s#t=19m50s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo idori  gasshou dori	三ヶ条 居捕	合掌捕	gasshou dori	join palms capture	sankajo idori	section three sitting capture	kakete	<div><A href="https://www.youtube.com/watch?v=QbtIlU8gu1U&t=2m37s#t=2m37s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=huK0s2hOW3I&t=2m14s#t=2m14s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=21m13s#t=21m13s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo tachi-ai  tsuri otoshi	三ヶ条 立合	釣落	tsuri otoshi	fishing drop	sankajo tachi-ai	section three both standing	shomen uchi	<div><A href="https://www.youtube.com/watch?v=-jaFGzn2lL8&t=0m13s#t=0m13s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=28m42s#t=28m42s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo tachi-ai  soto gote	三ヶ条 立合	外小手	soto gote	outside forearm	sankajo tachi-ai	section three both standing	katate mune dori	<div><A href="https://www.youtube.com/watch?v=-jaFGzn2lL8&t=0m30s#t=0m30s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=31m04s#t=31m04s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo tachi-ai  maki dzume	三ヶ条 立合	巻詰	maki dzume	wind-up jam	sankajo tachi-ai	section three both standing	shomen uchi	<div><A href="https://www.youtube.com/watch?v=-jaFGzn2lL8&t=0m43s#t=0m43s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=32m00s#t=32m00s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo tachi-ai  waki dzume	三ヶ条 立合	脇詰	waki dzume	side jam	sankajo tachi-ai	section three both standing	katate dori	<div><A href="https://www.youtube.com/watch?v=-jaFGzn2lL8&t=0m52s#t=0m52s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=32m56s#t=32m56s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo tachi-ai  kubi wa	三ヶ条 立合	首輪	kubi wa	neck ring (collar)	sankajo tachi-ai	section three both standing	tsuki	<div><A href="https://www.youtube.com/watch?v=-jaFGzn2lL8&t=1m15s#t=1m15s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=35m33s#t=35m33s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo tachi-ai  uchi ude gaeshi	三ヶ条 立合	内腕返	uchi ude gaeshi	inside arm flip	sankajo tachi-ai	section three both standing	tsuki	<div><A href="https://www.youtube.com/watch?v=-jaFGzn2lL8&t=1m28s#t=1m28s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=36m36s#t=36m36s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo tachi-ai  ippon katsugi	三ヶ条 立合	一本担	ippon katsugi	one arm shoulder carry	sankajo tachi-ai	section three both standing	katate dori	<div><A href="https://www.youtube.com/watch?v=-jaFGzn2lL8&t=1m53s#t=1m53s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=38m43s#t=38m43s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo tachi-ai  shihou nage	三ヶ条 立合	四方投	shihou nage	four directions throw	sankajo tachi-ai	section three both standing	yokomen uchi	<div><A href="https://www.youtube.com/watch?v=-jaFGzn2lL8&t=2m07s#t=2m07s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=39m56s#t=39m56s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo ushiro-dori  maki dzume otoshi	三ヶ条 後捕	巻詰落	maki dzume otoshi	wind-up jam drop	sankajo ushiro-dori	section three rear capture	ryote dori	<div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=0m13s#t=0m13s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=1m32s#t=1m32s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=42m22s#t=42m22s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo ushiro-dori  waki garami	三ヶ条 後捕	脇搦	waki garami	side tangle	sankajo ushiro-dori	section three rear capture	katate tachi-eri dori	<div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=0m47s#t=0m47s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=2m07s#t=2m07s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=44m17s#t=44m17s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo ushiro-dori  kiriha	三ヶ条 後捕	切羽	kiriha	cut wing	sankajo ushiro-dori	section three rear capture	kakaekomi / kakae jime dori	<div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=1m00s#t=1m00s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=2m21s#t=2m21s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=45m28s#t=45m28s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo ushiro-dori  kataude nage	三ヶ条 後捕	片腕投	kataude nage	one arm throw	sankajo ushiro-dori	section three rear capture	morote dori	<div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=1m13s#t=1m13s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=2m36s#t=2m36s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=46m13s#t=46m13s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo hanza-handachi  maki dzume	三ヶ条 半座半立	巻詰	maki dzume	wind-up jam	sankajo hanza-handachi	section three half-sitting half-standing	katate dori (pull)	<div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=3m10s#t=3m10s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=22m36s#t=22m36s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
sankajo hanza-handachi  hiji kujiki	三ヶ条 半座半立	肘挫	hiji kujiki	elbow bend-back	sankajo hanza-handachi	section three half-sitting half-standing	tsuki	<div><A href="https://www.youtube.com/watch?v=WZbbx0l8LtA&t=3m35s#t=3m35s">Daitō-ryū Aiki-jūjutsu Shōyōkan</A></div> <div><A href="https://www.youtube.com/watch?v=aGY6ZZ6NHa4&t=23m57s#t=23m57s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
